seed,pair_id,modality,corruption_type,severity,ssim,psnr,damage_ssim,norm_edit_distance,bleu,damage_bleu
0,109,image,gaussian_blur,2,0.9113042664710255,31.495957366990446,0.08869573352897453,,,
0,109,image,gaussian_blur,3,0.7930966480680505,26.79074967456002,0.20690335193194953,,,
0,109,image,gaussian_blur,4,0.6808411207297315,23.69095872697944,0.31915887927026854,,,
0,109,image,gaussian_blur,5,0.6094870774553662,21.85794274813358,0.39051292254463377,,,
0,110,image,gaussian_blur,1,0.9909500337603481,40.8012750651649,0.00904996623965193,,,
0,110,image,gaussian_blur,2,0.9226644979761538,32.38305014203053,0.0773355020238462,,,
0,110,image,gaussian_blur,3,0.8415492025930988,28.71179023869867,0.15845079740690116,,,
0,110,image,gaussian_blur,4,0.7802415318971986,26.53685775305387,0.21975846810280142,,,
0,110,image,gaussian_blur,5,0.7469225317912214,25.240297203983307,0.25307746820877863,,,
0,111,image,gaussian_blur,1,0.9962005164536357,44.24057980290184,0.0037994835463642795,,,
0,111,image,gaussian_blur,2,0.9528226486337322,34.50218544365781,0.04717735136626777,,,
0,111,image,gaussian_blur,3,0.8328413106782881,28.49861087387596,0.16715868932171185,,,
0,111,image,gaussian_blur,4,0.7072338664116636,25.212723834163135,0.29276613358833636,,,
0,111,image,gaussian_blur,5,0.6441991284722753,23.591831934309273,0.35580087152772466,,,
0,112,image,gaussian_blur,1,0.9538724900697085,28.884903753577817,0.046127509930291466,,,
0,112,image,gaussian_blur,2,0.7210421925994521,21.717520568103865,0.2789578074005479,,,
0,112,image,gaussian_blur,3,0.4914307735910694,19.05075016361644,0.5085692264089305,,,
0,112,image,gaussian_blur,4,0.3374102778733257,17.556285815226325,0.6625897221266743,,,
0,112,image,gaussian_blur,5,0.26460646009533856,16.712396580164857,0.7353935399046614,,,
0,113,image,gaussian_blur,1,0.9992211618521799,49.979207281125845,0.0007788381478200934,,,
0,113,image,gaussian_blur,2,0.9922907293233664,41.36865053388048,0.007709270676633628,,,
0,113,image,gaussian_blur,3,0.9776012997137636,37.218658834431025,0.02239870028623636,,,
0,113,image,gaussian_blur,4,0.9678105986420645,35.15142443954831,0.032189401357935465,,,
0,113,image,gaussian_blur,5,0.9636722190601305,34.05436239943495,0.03632778093986955,,,
0,114,image,gaussian_blur,1,0.9804960983444116,33.248991612666,0.01950390165558835,,,
0,114,image,gaussian_blur,2,0.8474832260649477,25.039750977879113,0.15251677393505225,,,
0,114,image,gaussian_blur,3,0.6556658305317512,21.289755475507175,0.3443341694682488,,,
0,114,image,gaussian_blur,4,0.519190540583519,19.28926383432812,0.480809459416481,,,
0,114,image,gaussian_blur,5,0.45982506440212306,18.25735197484287,0.5401749355978769,,,
0,115,image,gaussian_blur,1,0.9927112182321179,39.798722795490946,0.007288781767882058,,,
0,115,image,gaussian_blur,2,0.9221499787395268,30.88098214708049,0.07785002126047325,,,
0,115,image,gaussian_blur,3,0.7749358360354645,26.245483659002048,0.22506416396453555,,,
0,115,image,gaussian_blur,4,0.6547036888507055,23.58960862692021,0.3452963111492945,,,
0,115,image,gaussian_blur,5,0.5837427535516795,21.985159063336173,0.4162572464483205,,,
0,116,image,gaussian_blur,1,0.98116256908137,35.71435160719381,0.018837430918629994,,,
0,116,image,gaussian_blur,2,0.8643249449003098,27.812707088959467,0.13567505509969024,,,
0,116,image,gaussian_blur,3,0.7343689188797738,24.755643356929024,0.26563108112022615,,,
0,116,image,gaussian_blur,4,0.649356951135621,23.041653430545068,0.350643048864379,,,
0,116,image,gaussian_blur,5,0.6089137353913171,21.977339798078656,0.3910862646086829,,,
0,117,image,gaussian_blur,1,0.9474474801529119,34.33899072521493,0.052552519847088086,,,
0,117,image,gaussian_blur,2,0.6869473532455759,26.834870246042428,0.3130526467544241,,,
0,117,image,gaussian_blur,3,0.48755068721459227,24.308029498437307,0.5124493127854077,,,
0,117,image,gaussian_blur,4,0.4083059452626833,23.26940282379014,0.5916940547373166,,,
0,117,image,gaussian_blur,5,0.3808847863305092,22.727212915267405,0.6191152136694908,,,
0,118,image,gaussian_blur,1,0.9650872908971655,30.423143163602372,0.034912709102834505,,,
0,118,image,gaussian_blur,2,0.7576471978250415,22.871691958802597,0.24235280217495847,,,
0,118,image,gaussian_blur,3,0.5275655884979632,20.09090554262403,0.4724344115020368,,,
0,118,image,gaussian_blur,4,0.407209953688681,18.921043882017653,0.5927900463113189,,,
0,118,image,gaussian_blur,5,0.36089687523298936,18.378464381934208,0.6391031247670107,,,
0,119,image,gaussian_blur,1,0.9820859902806015,36.54325029080687,0.017914009719398494,,,
0,119,image,gaussian_blur,2,0.8939316768593901,29.003452086080063,0.10606832314060988,,,
0,119,image,gaussian_blur,3,0.8006051783090743,25.822769737458056,0.1993948216909257,,,
0,119,image,gaussian_blur,4,0.7186572248629902,23.65108173757402,0.2813427751370098,,,
0,119,image,gaussian_blur,5,0.661162053862535,22.166577564743537,0.338837946137465,,,
0,120,image,gaussian_blur,1,0.9902437221213658,38.36991443589632,0.0097562778786342,,,
0,120,image,gaussian_blur,2,0.9189991193171724,30.012672966695025,0.08100088068282763,,,
0,120,image,gaussian_blur,3,0.8115233609384944,26.001164471409467,0.18847663906150558,,,
0,120,image,gaussian_blur,4,0.7218438606889518,23.4981214657855,0.2781561393110482,,,
0,120,image,gaussian_blur,5,0.6724707036828539,22.008023927740183,0.3275292963171461,,,
0,121,image,gaussian_blur,1,0.9781184497777167,40.75889309298831,0.02188155022228333,,,
0,121,image,gaussian_blur,2,0.8698871514953647,33.29228261857928,0.13011284850463534,,,
0,121,image,gaussian_blur,3,0.7820022913231343,30.088767086215057,0.21799770867686574,,,
0,121,image,gaussian_blur,4,0.7155824552844593,27.560386607429088,0.2844175447155407,,,
0,121,image,gaussian_blur,5,0.6700892984620714,25.819166546552744,0.32991070153792856,,,
0,122,image,gaussian_blur,1,0.9890561103009144,39.046922916274106,0.010943889699085552,,,
0,122,image,gaussian_blur,2,0.9220841198235968,31.137348715431724,0.07791588017640316,,,
0,122,image,gaussian_blur,3,0.8392855687990659,27.778521073363553,0.1607144312009341,,,
0,122,image,gaussian_blur,4,0.7790527311919918,25.793356993073047,0.2209472688080082,,,
0,122,image,gaussian_blur,5,0.7454830829508352,24.50534448904935,0.2545169170491648,,,
0,123,image,gaussian_blur,1,0.968218848699994,33.60691569442044,0.03178115130000603,,,
0,123,image,gaussian_blur,2,0.8025258584056519,25.921279218230346,0.19747414159434806,,,
0,123,image,gaussian_blur,3,0.6477730789361235,23.112931790306604,0.35222692106387654,,,
0,123,image,gaussian_blur,4,0.5651379653028497,21.706693243618822,0.43486203469715035,,,
0,123,image,gaussian_blur,5,0.5321471067187608,20.902284547367138,0.46785289328123925,,,
0,124,image,gaussian_blur,1,0.9628428433990472,31.227375502451054,0.037157156600952757,,,
0,124,image,gaussian_blur,2,0.7583962851360225,23.44446896217994,0.24160371486397747,,,
0,124,image,gaussian_blur,3,0.5479135558088742,20.413115151657827,0.45208644419112576,,,
0,124,image,gaussian_blur,4,0.4309148703981647,18.85837476627248,0.5690851296018353,,,
0,124,image,gaussian_blur,5,0.38317482731447305,18.021806401382523,0.616825172685527,,,
0,125,image,gaussian_blur,1,0.9818123112317849,35.86437859221068,0.018187688768215082,,,
0,125,image,gaussian_blur,2,0.8671104579498681,27.775293044286837,0.13288954205013193,,,
0,125,image,gaussian_blur,3,0.7266835742475233,24.10208959971569,0.2733164257524767,,,
0,125,image,gaussian_blur,4,0.6175323889625997,21.96490437640051,0.38246761103740035,,,
0,125,image,gaussian_blur,5,0.5589061798982901,20.721922267506688,0.44109382010170994,,,
0,126,image,gaussian_blur,1,0.9791101490744166,32.86533278895848,0.020889850925583375,,,
0,126,image,gaussian_blur,2,0.8632888966262483,24.92068968728958,0.1367111033737517,,,
0,126,image,gaussian_blur,3,0.7353735085172827,21.369166267430934,0.26462649148271733,,,
0,126,image,gaussian_blur,4,0.6349172051851051,19.2010723549353,0.3650827948148949,,,
0,126,image,gaussian_blur,5,0.581383752788125,18.00092093547362,0.41861624721187496,,,
0,127,image,gaussian_blur,1,0.964698312901774,35.970959378385615,0.03530168709822601,,,
0,127,image,gaussian_blur,2,0.7650321939855771,28.110400703791033,0.2349678060144229,,,
0,127,image,gaussian_blur,3,0.5964204460647781,24.963047188005692,0.40357955393522194,,,
0,127,image,gaussian_blur,4,0.530223316621814,23.372028914337402,0.469776683378186,,,
0,127,image,gaussian_blur,5,0.5055462414486668,22.415287946543035,0.4944537585513332,,,
0,128,image,gaussian_blur,1,0.9664366398027019,31.355315514918743,0.03356336019729811,,,
0,128,image,gaussian_blur,2,0.7887355820891558,24.11120941717506,0.21126441791084416,,,
0,128,image,gaussian_blur,3,0.6232154899225962,21.636477507924813,0.37678451007740377,,,
0,128,image,gaussian_blur,4,0.5376080042976948,20.432962814060918,0.46239199570230516,,,
0,128,image,gaussian_blur,5,0.5031411260345716,19.751684636872714,0.4968588739654284,,,
0,129,image,gaussian_blur,1,0.9485591501162877,28.558677243622576,0.051440849883712336,,,
0,129,image,gaussian_blur,2,0.6856956723753008,21.745986322444452,0.3143043276246992,,,
0,129,image,gaussian_blur,3,0.4634820882103033,19.795210993452045,0.5365179117896968,,,
0,129,image,gaussian_blur,4,0.3499523710834577,18.847909969274205,0.6500476289165422,,,
0,129,image,gaussian_blur,5,0.3006428417015539,18.290626976877085,0.6993571582984461,,,
0,130,image,gaussian_blur,1,0.9635825015037,30.08567109322125,0.03641749849630005,,,
0,130,image,gaussian_blur,2,0.7771511698579153,23.09706503809149,0.22284883014208468,,,
0,130,image,gaussian_blur,3,0.6201996021736874,20.950571256049027,0.3798003978263126,,,
0,130,image,gaussian_blur,4,0.548022934924819,20.011672122033076,0.451977065075181,,,
0,130,image,gaussian_blur,5,0.5191280767707201,19.473513153470357,0.48087192322927985,,,
0,131,image,gaussian_blur,1,0.9902007785597761,35.38551806245964,0.009799221440223937,,,
0,131,image,gaussian_blur,2,0.9008978919938371,26.56132679255731,0.09910210800616293,,,
0,131,image,gaussian_blur,3,0.7368815430787944,22.258556198253835,0.2631184569212056,,,
0,131,image,gaussian_blur,4,0.6237769197727782,20.221153862985894,0.37622308022722184,,,
0,131,image,gaussian_blur,5,0.5787215718081354,19.210019509510904,0.42127842819186456,,,
0,132,image,gaussian_blur,1,0.9748344710149509,39.00669272818876,0.02516552898504909,,,
0,132,image,gaussian_blur,2,0.83549447614181,31.169679474787692,0.16450552385818995,,,
0,132,image,gaussian_blur,3,0.7193702465197037,28.203815356899376,0.2806297534802963,,,
0,132,image,gaussian_blur,4,0.6434435424770316,26.220003407223153,0.3565564575229684,,,
0,132,image,gaussian_blur,5,0.5967835930364832,24.817997204382394,0.4032164069635168,,,
0,133,image,gaussian_blur,1,0.982475623803463,35.932643060578556,0.017524376196537017,,,
0,133,image,gaussian_blur,2,0.8712546996281808,27.96959227513908,0.1287453003718192,,,
0,133,image,gaussian_blur,3,0.7333410433093622,24.496385270883167,0.26665895669063777,,,
0,133,image,gaussian_blur,4,0.6386554042249443,22.598238606427984,0.36134459577505573,,,
0,133,image,gaussian_blur,5,0.5913843549994054,21.522152381285018,0.40861564500059455,,,
0,134,image,gaussian_blur,1,0.9687954511566227,34.28608394763695,0.03120454884337731,,,
0,134,image,gaussian_blur,2,0.7791731190206216,26.434174141186332,0.22082688097937841,,,
0,134,image,gaussian_blur,3,0.5849898231069437,23.449964313001168,0.4150101768930563,,,
0,134,image,gaussian_blur,4,0.4835848568517072,21.98731237549089,0.5164151431482928,,,
0,134,image,gaussian_blur,5,0.44245631913326283,21.135726399961314,0.5575436808667371,,,
0,135,image,gaussian_blur,1,0.9786145269382892,33.11461908498687,0.02138547306171079,,,
0,135,image,gaussian_blur,2,0.8108519395707173,24.70228360159015,0.18914806042928267,,,
0,135,image,gaussian_blur,3,0.5548645825876323,21.458066386994638,0.44513541741236773,,,
0,135,image,gaussian_blur,4,0.412682213948923,20.025513951915787,0.587317786051077,,,
0,135,image,gaussian_blur,5,0.3552741102772039,19.310655007884584,0.6447258897227961,,,
0,136,image,gaussian_blur,1,0.9495866921314388,27.745765757858557,0.05041330786856124,,,
0,136,image,gaussian_blur,2,0.6711613224848353,20.451291908785688,0.3288386775151647,,,
0,136,image,gaussian_blur,3,0.3737230635253109,17.92503667203525,0.6262769364746892,,,
0,136,image,gaussian_blur,4,0.22428759558304967,16.89918190602286,0.7757124044169503,,,
0,136,image,gaussian_blur,5,0.1736371872805358,16.44378591848698,0.8263628127194642,,,
0,137,image,gaussian_blur,1,0.9868641459874823,39.27417603064261,0.013135854012517711,,,
0,137,image,gaussian_blur,2,0.8937128908446211,31.55154852249457,0.10628710915537887,,,
0,137,image,gaussian_blur,3,0.7892103275364173,28.32665754802903,0.2107896724635827,,,
0,137,image,gaussian_blur,4,0.7287113330491222,26.67803227465961,0.27128866695087783,,,
0,137,image,gaussian_blur,5,0.6996557606691095,25.63402082156553,0.3003442393308905,,,
0,138,image,gaussian_blur,1,0.95954422481605,32.29723239867689,0.04045577518395005,,,
0,138,image,gaussian_blur,2,0.7522314304371491,25.012424066144952,0.24776856956285087,,,
0,138,image,gaussian_blur,3,0.5294917470404193,22.164935037896477,0.47050825295958065,,,
0,138,image,gaussian_blur,4,0.37962179139571006,20.51070170116652,0.6203782086042899,,,
0,138,image,gaussian_blur,5,0.303114741922028,19.492042448050398,0.6968852580779721,,,
0,139,image,gaussian_blur,1,0.9558191671960486,28.232694404455916,0.04418083280395135,,,
0,139,image,gaussian_blur,2,0.7235923423126579,21.149738245339584,0.2764076576873421,,,
0,139,image,gaussian_blur,3,0.5220416412007225,18.939533806673303,0.4779583587992775,,,
0,139,image,gaussian_blur,4,0.4141806787221265,17.89602800315415,0.5858193212778735,,,
0,139,image,gaussian_blur,5,0.36964827999316313,17.35363853845422,0.6303517200068369,,,
0,140,image,gaussian_blur,1,0.9797142458744795,33.07753025172939,0.020285754125520472,,,
0,140,image,gaussian_blur,2,0.8565860413453921,25.29109712731897,0.14341395865460793,,,
0,140,image,gaussian_blur,3,0.7181795831532987,22.46448261735844,0.28182041684670134,,,
0,140,image,gaussian_blur,4,0.6360182093208798,21.151375900826533,0.3639817906791202,,,
0,140,image,gaussian_blur,5,0.6045070430913041,20.51618791853833,0.3954929569086959,,,
0,141,image,gaussian_blur,1,0.9745809865256291,32.36497576800394,0.02541901347437092,,,
0,141,image,gaussian_blur,2,0.8280937082157968,24.783429267215833,0.17190629178420325,,,
0,141,image,gaussian_blur,3,0.6618722359756343,21.66111511674497,0.33812776402436573,,,
0,141,image,gaussian_blur,4,0.5422694361889803,19.880350133955094,0.45773056381101973,,,
0,141,image,gaussian_blur,5,0.48255547645245356,18.852394913632214,0.5174445235475464,,,
0,142,image,gaussian_blur,1,0.9794457006865892,36.27722218080592,0.020554299313410795,,,
0,142,image,gaussian_blur,2,0.843940654455357,28.465921186363772,0.15605934554464296,,,
0,142,image,gaussian_blur,3,0.6711945947077854,25.361912548209915,0.3288054052922146,,,
0,142,image,gaussian_blur,4,0.5640310264352141,23.730657710456196,0.4359689735647859,,,
0,142,image,gaussian_blur,5,0.5203821446636638,22.832339068591523,0.47961785533633616,,,
0,143,image,gaussian_blur,1,0.9883134904645438,42.29186357675108,0.011686509535456246,,,
0,143,image,gaussian_blur,2,0.9003273677792119,33.956045229377565,0.09967263222078815,,,
0,143,image,gaussian_blur,3,0.8107292081657816,30.933240151369787,0.18927079183421835,,,
0,143,image,gaussian_blur,4,0.7581755393362771,29.20724830213985,0.24182446066372287,,,
0,143,image,gaussian_blur,5,0.733526456278855,28.110585739913468,0.26647354372114496,,,
0,144,image,gaussian_blur,1,0.938650643617393,29.050913516475987,0.06134935638260697,,,
0,144,image,gaussian_blur,2,0.6360171294593981,21.946068853389065,0.36398287054060185,,,
0,144,image,gaussian_blur,3,0.38226667995382185,19.673484371965582,0.6177333200461781,,,
0,144,image,gaussian_blur,4,0.26387131758761423,18.70966108819849,0.7361286824123858,,,
0,144,image,gaussian_blur,5,0.21913753181460796,18.199130593942378,0.7808624681853921,,,
0,145,image,gaussian_blur,1,0.9882033642375788,36.03148121537284,0.011796635762421182,,,
0,145,image,gaussian_blur,2,0.8957306158912512,27.625910667373688,0.10426938410874875,,,
0,145,image,gaussian_blur,3,0.729373825740547,23.692536188833728,0.270626174259453,,,
0,145,image,gaussian_blur,4,0.5954994325107581,21.61625752051396,0.4045005674892419,,,
0,145,image,gaussian_blur,5,0.5270423472027135,20.483843001493167,0.4729576527972865,,,
0,146,image,gaussian_blur,1,0.9617079624508342,34.177134458174066,0.03829203754916577,,,
0,146,image,gaussian_blur,2,0.7532892621399077,26.784427290028212,0.24671073786009234,,,
0,146,image,gaussian_blur,3,0.5392594613860601,23.86989792378144,0.46074053861393993,,,
0,146,image,gaussian_blur,4,0.4215748141597743,22.23941838402806,0.5784251858402256,,,
0,146,image,gaussian_blur,5,0.3755321629322676,21.340540971850714,0.6244678370677323,,,
0,147,image,gaussian_blur,1,0.9941490354241932,44.20726645759834,0.005850964575806805,,,
0,147,image,gaussian_blur,2,0.9523367064081523,35.86747918434702,0.04766329359184773,,,
0,147,image,gaussian_blur,3,0.8943778574068793,32.112776300140766,0.10562214259312075,,,
0,147,image,gaussian_blur,4,0.8504018001953989,29.901999234109105,0.1495981998046011,,,
0,147,image,gaussian_blur,5,0.8281767670327326,28.582824955310116,0.17182323296726743,,,
0,148,image,gaussian_blur,1,0.9630802889952811,29.800931758450186,0.036919711004718914,,,
0,148,image,gaussian_blur,2,0.73212712637429,21.826012274845382,0.26787287362571,,,
0,148,image,gaussian_blur,3,0.4320084882484834,18.592406062705816,0.5679915117515166,,,
0,148,image,gaussian_blur,4,0.2590949621638112,17.03358530454912,0.7409050378361888,,,
0,148,image,gaussian_blur,5,0.1932066481835583,16.185318848510036,0.8067933518164417,,,
0,149,image,gaussian_blur,1,0.9964132790771915,36.43414750686246,0.0035867209228085395,,,
0,149,image,gaussian_blur,2,0.9615545220460017,28.565610859045318,0.03844547795399833,,,
0,149,image,gaussian_blur,3,0.8632611228391377,25.273039120379497,0.1367388771608623,,,
0,149,image,gaussian_blur,4,0.7521803266849935,23.727886267686845,0.24781967331500654,,,
0,149,image,gaussian_blur,5,0.6897291623769505,22.793115596742407,0.3102708376230495,,,
0,150,image,gaussian_blur,1,0.9604829712490063,31.3162092168085,0.03951702875099372,,,
0,150,image,gaussian_blur,2,0.7457100107071432,23.708484341884628,0.25428998929285684,,,
0,150,image,gaussian_blur,3,0.5259033420251304,20.761575861003287,0.47409665797486955,,,
0,150,image,gaussian_blur,4,0.4073479022774011,19.335471142807044,0.5926520977225989,,,
0,150,image,gaussian_blur,5,0.35708391357836705,18.542289679416633,0.642916086421633,,,
0,151,image,gaussian_blur,1,0.9860388361762119,37.45559249166372,0.013961163823788092,,,
0,151,image,gaussian_blur,2,0.9033841368042567,29.271558834442093,0.09661586319574333,,,
0,151,image,gaussian_blur,3,0.812256660808074,25.78042273007097,0.18774333919192598,,,
0,151,image,gaussian_blur,4,0.7383845628698408,23.695359469937475,0.2616154371301592,,,
0,151,image,gaussian_blur,5,0.6978869306627193,22.362444217018044,0.30211306933728066,,,
0,152,image,gaussian_blur,1,0.9662644122920643,36.89985779159274,0.03373558770793572,,,
0,152,image,gaussian_blur,2,0.7750510647501224,29.616734741832687,0.22494893524987758,,,
0,152,image,gaussian_blur,3,0.5885407974911647,27.02373636896034,0.4114592025088353,,,
0,152,image,gaussian_blur,4,0.5004257815164997,25.583566650262323,0.49957421848350025,,,
0,152,image,gaussian_blur,5,0.4657996004938969,24.709758348743662,0.5342003995061031,,,
0,153,image,gaussian_blur,1,0.9806351008699089,33.62442908233841,0.019364899130091096,,,
0,153,image,gaussian_blur,2,0.8425682548992895,25.373522057787252,0.15743174510071045,,,
0,153,image,gaussian_blur,3,0.6457442024583294,21.777752866083205,0.3542557975416706,,,
0,153,image,gaussian_blur,4,0.5334856114475123,20.214669798197924,0.4665143885524877,,,
0,153,image,gaussian_blur,5,0.4902560284712494,19.46654363879047,0.5097439715287506,,,
0,154,image,gaussian_blur,1,0.9836979618815235,39.57964104421087,0.016302038118476525,,,
0,154,image,gaussian_blur,2,0.8890585562831846,32.093529796233824,0.11094144371681536,,,
0,154,image,gaussian_blur,3,0.7802448134242436,29.328123315292263,0.21975518657575643,,,
0,154,image,gaussian_blur,4,0.7166533177199828,27.833612726191156,0.28334668228001725,,,
0,154,image,gaussian_blur,5,0.6913025885877414,26.98371717641387,0.3086974114122586,,,
0,155,image,gaussian_blur,1,0.9695072100009016,28.74320667007262,0.030492789999098435,,,
0,155,image,gaussian_blur,2,0.7669871195774461,20.49774273804099,0.23301288042255386,,,
0,155,image,gaussian_blur,3,0.4732684590513887,17.047321851846842,0.5267315409486113,,,
0,155,image,gaussian_blur,4,0.27664226059298225,15.424958563670131,0.7233577394070178,,,
0,155,image,gaussian_blur,5,0.20223690504982506,14.70982837588835,0.797763094950175,,,
0,156,image,gaussian_blur,1,0.9926768058772235,42.483592661998536,0.0073231941227764885,,,
0,156,image,gaussian_blur,2,0.9378916229283839,33.477839055409156,0.062108377071616094,,,
0,156,image,gaussian_blur,3,0.8574042292348958,28.851704907270893,0.1425957707651042,,,
0,156,image,gaussian_blur,4,0.7977224331028898,26.086571827928026,0.20227756689711018,,,
0,156,image,gaussian_blur,5,0.7653601626064024,24.478184462574276,0.23463983739359762,,,
0,157,image,gaussian_blur,1,0.9593769367802061,32.71120660502668,0.04062306321979392,,,
0,157,image,gaussian_blur,2,0.711670921602059,25.003150742672698,0.288329078397941,,,
0,157,image,gaussian_blur,3,0.4684733143674738,22.288414072307933,0.5315266856325263,,,
0,157,image,gaussian_blur,4,0.35814926873732916,20.99066823248728,0.6418507312626709,,,
0,157,image,gaussian_blur,5,0.3114987844574359,20.177848823455413,0.688501215542564,,,
0,158,image,gaussian_blur,1,0.9856585264476031,37.95856920148462,0.0143414735523969,,,
0,158,image,gaussian_blur,2,0.8834633577091545,29.704159019782573,0.11653664229084548,,,
0,158,image,gaussian_blur,3,0.740863409306446,25.53263447744699,0.259136590693554,,,
0,158,image,gaussian_blur,4,0.6293444860438554,22.954088014274266,0.3706555139561446,,,
0,158,image,gaussian_blur,5,0.5660406224435627,21.338655055383466,0.4339593775564373,,,
0,159,image,gaussian_blur,1,0.9862354812878601,37.69527198104596,0.013764518712139906,,,
0,159,image,gaussian_blur,2,0.9015774189511228,29.714844386507487,0.09842258104887724,,,
0,159,image,gaussian_blur,3,0.796596857177947,26.146899402243143,0.20340314282205296,,,
0,159,image,gaussian_blur,4,0.7161840851283457,24.05513620925592,0.28381591487165425,,,
0,159,image,gaussian_blur,5,0.676433752189416,22.909184506318862,0.32356624781058396,,,
0,160,image,gaussian_blur,1,0.978354063040788,34.11683503999428,0.02164593695921202,,,
0,160,image,gaussian_blur,2,0.8563385645203843,26.352859893691317,0.14366143547961574,,,
0,160,image,gaussian_blur,3,0.7202799939874623,22.542613325255836,0.27972000601253766,,,
0,160,image,gaussian_blur,4,0.6188060338895137,20.377916900467312,0.3811939661104863,,,
0,160,image,gaussian_blur,5,0.5666518458110303,19.10498999600813,0.43334815418896966,,,
0,161,image,gaussian_blur,1,0.9639441798833066,28.135674565099322,0.03605582011669339,,,
0,161,image,gaussian_blur,2,0.7516143615657681,20.421084347339054,0.2483856384342319,,,
0,161,image,gaussian_blur,3,0.45676197877968333,17.162880021687908,0.5432380212203167,,,
0,161,image,gaussian_blur,4,0.2665886073571027,15.601682029368561,0.7334113926428973,,,
0,161,image,gaussian_blur,5,0.19151651436479833,14.847491499127244,0.8084834856352017,,,
0,162,image,gaussian_blur,1,0.9904540810329231,37.49801042173928,0.009545918967076905,,,
0,162,image,gaussian_blur,2,0.915756411656406,28.581366925712945,0.08424358834359402,,,
0,162,image,gaussian_blur,3,0.7903521446705678,24.059420395037186,0.2096478553294322,,,
0,162,image,gaussian_blur,4,0.6770981396991286,21.526749536163166,0.3229018603008714,,,
0,162,image,gaussian_blur,5,0.6185512707853593,20.238333271237828,0.3814487292146407,,,
0,163,image,gaussian_blur,1,0.9758242734437305,35.572550750412915,0.02417572655626954,,,
0,163,image,gaussian_blur,2,0.8322710476628049,27.65306545744223,0.1677289523371951,,,
0,163,image,gaussian_blur,3,0.6564983808615512,24.13303820072719,0.3435016191384488,,,
0,163,image,gaussian_blur,4,0.5372776357136738,22.10648338854838,0.4627223642863262,,,
0,163,image,gaussian_blur,5,0.4801405162487618,20.919375182637257,0.5198594837512382,,,
0,164,image,gaussian_blur,1,0.9915789248670012,38.468600783058896,0.008421075132998834,,,
0,164,image,gaussian_blur,2,0.9274269165764446,30.254926087908064,0.0725730834235554,,,
0,164,image,gaussian_blur,3,0.8163038987929839,26.38425916960917,0.18369610120701607,,,
0,164,image,gaussian_blur,4,0.7268289207539275,24.246338262769385,0.27317107924607253,,,
0,164,image,gaussian_blur,5,0.6816688485793928,23.040982756129708,0.3183311514206072,,,
0,165,image,gaussian_blur,1,0.9932945539160619,41.09947147252424,0.0067054460839380825,,,
0,165,image,gaussian_blur,2,0.9469467045638161,33.15099220311353,0.05305329543618387,,,
0,165,image,gaussian_blur,3,0.8655468654264872,29.284119093137182,0.13445313457351282,,,
0,165,image,gaussian_blur,4,0.7836818209959621,26.789686319834402,0.21631817900403794,,,
0,165,image,gaussian_blur,5,0.7234050290181346,25.108536808215653,0.27659497098186536,,,
0,166,image,gaussian_blur,1,0.9877936065113587,39.36645666577695,0.012206393488641276,,,
0,166,image,gaussian_blur,2,0.9046510752193484,30.895564500492473,0.0953489247806516,,,
0,166,image,gaussian_blur,3,0.7822972821205768,26.402039283609348,0.2177027178794232,,,
0,166,image,gaussian_blur,4,0.6596736080637499,23.693850267562347,0.34032639193625014,,,
0,166,image,gaussian_blur,5,0.5939432653254998,22.279812922034466,0.4060567346745002,,,
0,167,image,gaussian_blur,1,0.9898721161866635,39.784676160141075,0.010127883813336513,,,
0,167,image,gaussian_blur,2,0.9104396494522818,31.028542199646715,0.08956035054771816,,,
0,167,image,gaussian_blur,3,0.7716048347764607,26.507861400340843,0.2283951652235393,,,
0,167,image,gaussian_blur,4,0.65433579874915,23.891197988856955,0.34566420125084996,,,
0,167,image,gaussian_blur,5,0.5936189721399009,22.434332697643764,0.4063810278600991,,,
0,168,image,gaussian_blur,1,0.945050206160634,31.410662412706753,0.054949793839366046,,,
0,168,image,gaussian_blur,2,0.6758159392439557,24.38806719097623,0.32418406075604433,,,
0,168,image,gaussian_blur,3,0.441749377491429,22.032267753874727,0.558250622508571,,,
0,168,image,gaussian_blur,4,0.3246640222800496,20.85126235634123,0.6753359777199504,,,
0,168,image,gaussian_blur,5,0.27906611085160055,20.169342304505978,0.7209338891483994,,,
0,169,image,gaussian_blur,1,0.9920084746561902,45.07785458781329,0.007991525343809758,,,
0,169,image,gaussian_blur,2,0.926501430015637,36.27829849267684,0.073498569984363,,,
0,169,image,gaussian_blur,3,0.8371239571283663,31.95264337610288,0.1628760428716337,,,
0,169,image,gaussian_blur,4,0.7607891239213426,28.80475305113442,0.23921087607865743,,,
0,169,image,gaussian_blur,5,0.7115161407508789,26.869127186921908,0.2884838592491211,,,
0,170,image,gaussian_blur,1,0.9850353473713253,37.85450304222654,0.014964652628674746,,,
0,170,image,gaussian_blur,2,0.8891215609513394,30.42913040134575,0.11087843904866057,,,
0,170,image,gaussian_blur,3,0.7655144388468549,27.565639533575272,0.23448556115314512,,,
0,170,image,gaussian_blur,4,0.677780059603586,25.930648197213387,0.322219940396414,,,
0,170,image,gaussian_blur,5,0.6301051794399536,24.874333033395832,0.3698948205600464,,,
0,171,image,gaussian_blur,1,0.992458128682519,40.518146376298745,0.007541871317480964,,,
